singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
DOiawatgGH,80.0,8.0,0.0,0.0,0.0,1,rX3jNcdgZC,Lat Pulldown,tHso8LfCna,2018-08-11,fake_id_412
A3nrbAj9HV,135.0,6.0,,,,1,katYWHJ2o8,Lat Pulldown,rjDZ0vRWs4,2017-03-08,fake_id_410
ENKe3eunpG,58.96707822663317,10.0,0.0,0.0,0.0,4,YVIXPXtAbg,Lat Pulldown,ZZWLBOnPiF,2019-07-15,fake_id_414
Br4yXpwblk,8.0,10.0,,,,4,MlW87e08nc,Dumbbell Front Raise,6W3gL66TAq,2017-04-21,fake_id_411
D7Pvdc29lh,45.0,12.0,,,,1,frPJLpQNIg,Close-Grip Bench Press,dX4hhm6wZ7,2017-02-03,fake_id_409
mGtCI1yAyF,40.0,12.0,0.0,0.0,0.0,4,RlbFXS0dku,Close-Grip Bench Press,CSLMWNnNSi,2018-01-22,fake_id_412
fO0OYCSCTs,40.0,9.0,0.0,0.0,0.0,7,asECVj4HM4,Close-Grip Bench Press,n2qlAJJu3H,2018-01-15,fake_id_412
icP41gPN3o,13.607787283069193,12.0,0.0,0.0,0.0,3,2pDowcbKo3,Dumbbell Row,gY1OyYm2nB,2019-02-04,fake_id_413
gmICn8aGZ2,5.669911367945497,15.0,0.0,0.0,0.0,3,NBb4YY9Tym,Dumbbell Row,bFJjCaGFoG,2019-01-30,fake_id_416
0IWdEFnmzH,6.8038936415345965,8.0,0.0,0.0,0.0,1,919xYYg2Hz,Dumbbell Row,iJAleIqdRC,2018-07-13,fake_id_418
QdOgG7kfAs,30.0,10.0,0.0,0.0,0.0,2,SHGSFqlrwt,Skullcrusher,B4zWKiFZpS,2018-06-26,fake_id_412
6QAX1gDOST,30.0,12.0,0.0,0.0,0.0,3,hjIqGJScMl,Skullcrusher,uBoAHcze8m,2018-10-04,fake_id_412
We0RUbLuIz,10.0,6.0,,,,1,NEYREPd8Co,Skullcrusher,Z0UywPLV1d,2017-01-08,fake_id_409
GFEPLzVA98,31.75150366049478,10.0,0.0,0.0,0.0,1,7amOIKmU28,Lying Hamstrings Curl,5NYhLJBO3n,2019-05-31,fake_id_426
vgi0tapGte,0.0,17.0,0.0,0.0,0.0,1,Bg5FRJaDv7,Back Extensions,UEfU6gQbfK,2018-08-07,fake_id_409
ZZlfr8WiWT,21.6,11.0,0.0,0.0,0.0,5,DbHMStAcnG,Cable Rope Tricep Extension,V8bcdxeUwd,2018-09-28,fake_id_412
CxWpSFuliF,45.0,6.0,0.0,0.0,0.0,2,37uTMbXVbg,EZ-Bar Curl,HTBZcdhRlN,2018-10-27,fake_id_412
eDRBDJig9O,27.215574566138386,12.0,0.0,0.0,0.0,4,GVrW4gyggN,EZ-Bar Curl,p3gZPvI4Fj,2019-07-08,fake_id_419
KVSY7ysYts,22.67964547178199,10.0,0.0,0.0,0.0,2,NDLmd2XbBU,EZ-Bar Curl,QDZyQZeboI,2019-05-15,fake_id_426
ykEsEdC0tT,6.8038936415345965,12.0,0.0,0.0,0.0,3,b7TerYo9oE,Dumbbell Kickbacks,8NeBf0M2kb,2019-01-22,fake_id_413
oKowZcda4T,167.0,30.0,,,,1,lOlhhFQOhy,Crunches,99RhdzrsqS,2017-01-31,fake_id_410
T7XIqwZlOe,60.0,10.0,0.0,0.0,0.0,2,h9HtDQie2A,Back Squat,ZLJpt9u8he,2018-06-05,fake_id_412
HK43JtxweE,52.16318458509857,10.0,0.0,0.0,0.0,4,k4NulWuTWi,Back Squat,WDHXncIdPa,2018-07-20,fake_id_409
7UWu1KH4cI,20.0,10.0,0.0,0.0,0.0,1,t3VCXVMHwK,Back Squat,3HXoeHjFEe,2018-09-06,fake_id_412
stzzD9vG8n,122.47008554762272,3.0,0.0,0.0,0.0,2,QvJiL32EbW,Leg Press,EwuHH914Hj,2019-06-06,fake_id_426
XMrPVrOp3Z,72.57486550970236,4.0,0.0,0.0,0.0,3,VKJYkUGEDz,Leg Press,Bs4Cor17Sf,2018-12-19,fake_id_425
B4K6KANAo7,122.47008554762272,12.0,0.0,0.0,0.0,1,nHPUIy5Oja,Leg Press,K6xM3KMcHC,2018-03-28,fake_id_417
hFNMoBwDJF,275.0,5.0,,,,2,rdNl3tj7RK,Leg Press,z23gX4HshD,2017-01-27,fake_id_410
F1T2ijvxMB,199.58088015168153,15.0,0.0,0.0,0.0,2,BzHofC3gZN,Leg Press,MNPmnDWToR,2018-07-08,fake_id_424
GI6PHjzSiQ,22.67964547178199,5.0,0.0,0.0,0.0,2,owptS6ZoCt,Cable Row,YBxixH6OuF,2019-01-22,fake_id_409
JAlEfVzmHa,10.0,12.0,0.0,0.0,0.0,2,9Rlw3WnwKB,Dumbbell Tricep Extension,kRJBBZW8vh,2018-07-30,fake_id_412
tD1DZBkeKi,6.8038936415345965,10.0,0.0,0.0,0.0,1,FE6sbFMWoW,Dumbbell Tricep Extension,FRYjnzr0Uo,2018-02-22,fake_id_417
vhDTCcDvD0,18.0,12.0,0.0,0.0,0.0,3,6G1RPlCcyD,Seated Dumbbell Curl,OEOZsZWbfM,2018-06-15,fake_id_412
TDP171NzjV,6.8038936415345965,15.0,0.0,0.0,0.0,2,iKfftw9xb1,Seated Dumbbell Curl,e0NGJFbyb3,2018-08-06,fake_id_409
A5C98XzzBx,30.0,7.0,0.0,0.0,0.0,5,HGRrbA4ykk,Dumbbell Incline Bench Press,VNHQ0oTXMi,2018-05-31,fake_id_412
vG6DavphqE,26.0,10.0,0.0,0.0,0.0,3,iQcqo53buj,Dumbbell Incline Bench Press,PWdFbmF0xV,2018-01-20,fake_id_412
DiHbuSfsdW,5.669911367945497,12.0,0.0,0.0,0.0,1,cHfl7gQtUI,Dumbbell Incline Bench Press,ihvs0Dw0ff,2018-06-23,fake_id_409
zFJSrBXk4m,20.0,7.0,,,,1,6n3znm1VrG,Dumbbell Lunge,SPFBhCgnXn,2017-01-20,fake_id_410
HZzrcb4NL7,34.01946820767298,5.0,0.0,0.0,0.0,2,Yris1SVFL9,Deadlift,F5fLX5RSrE,2019-09-05,fake_id_409
zt2SGXiaUI,135.0,8.0,,,,3,mPB3JvDeuD,Deadlift,sKO8qYS7ty,2017-02-17,fake_id_409
nHNbSswfRx,11.339822735890994,3.0,0.0,0.0,0.0,4,IS26PXqLPJ,Dumbbell Rear Delt Raise,gr4nU4z8Fc,2019-01-04,fake_id_425
UAYzkK69AF,14.0,12.0,0.0,0.0,0.0,2,uQi1JL6veZ,Dumbbell Rear Delt Raise,aKFcHfRekc,2018-06-25,fake_id_412
ucBtCAUD9d,6.8038936415345965,15.0,0.0,0.0,0.0,1,Un9lPYf2Q5,Dumbbell Rear Delt Raise,DlKd14qutG,2018-07-25,fake_id_417
1sXHcUvaaC,15.87575183024739,4.0,0.0,0.0,0.0,4,0fRL2DHviv,Dumbbell Bench Press,hqZnDUgOsX,2019-01-10,fake_id_425
sUzHLgEHOR,20.0,5.0,,,,1,UD9khhYmHs,Dumbbell Bench Press,0SZwzP5y7B,2017-04-11,fake_id_411
l79gazqRC4,4.535929094356399,10.0,0.0,0.0,0.0,1,c7qebdcrlg,Dumbbell Bench Press,ihvs0Dw0ff,2018-06-23,fake_id_409
m9q8CMe7Zo,6.8038936415345965,10.0,0.0,0.0,0.0,2,c7qebdcrlg,Dumbbell Bench Press,ihvs0Dw0ff,2018-06-23,fake_id_409
HEdjQNVHv7,20.0,10.0,,,,1,ITQ0Wl5oqp,Dumbbell Bench Press,iL7vBEhe1x,2017-08-30,fake_id_411
MF9gTCZVFT,34.0,6.0,0.0,0.0,0.0,5,i8cIDewYJM,Dumbbell Bench Press,jYKq96HLKM,2018-09-17,fake_id_412
PEy80fuwKC,0.0,10.0,0.0,0.0,0.0,4,Zcq0QXZjmE,Superman,9WZD5OkaGH,2018-07-06,fake_id_424
mp4aDpJI3N,0.0,10.0,0.0,0.0,0.0,1,FLvOsWHVU8,Superman,PGZGXHlzQV,2018-09-05,fake_id_420
b7nqB6IQg9,49.89522003792038,6.0,0.0,0.0,0.0,2,vXh3KgHHdF,Leg Extension,lZ1u9ENThy,2018-01-30,fake_id_417
nvc2rzW44D,22.67964547178199,10.0,0.0,0.0,0.0,1,B1akzblnpD,Leg Extension,bDCq9aBtBC,2019-08-12,fake_id_416
1cCpegksuG,36.28743275485118,8.0,0.0,0.0,0.0,3,XPuWImwi0x,Leg Extension,C9VoI0LOrj,2019-01-21,fake_id_416
VctLtEAg9e,90.0,5.0,0.0,0.0,0.0,7,aqmBUJ2eGv,Front Squat,NQIhHGbisT,2018-01-19,fake_id_412
cPpWwxy4Bt,40.82336184920758,5.0,0.0,0.0,0.0,2,Uh8Zi4k73S,Front Squat,Jra80WOclU,2018-06-07,fake_id_423
zreKGnbIe5,95.0,4.0,0.0,0.0,0.0,7,5Kf7UE15Hm,Barbell Bench Press,x7EPzmPVbH,2018-07-02,fake_id_412
ik5ejVkOHn,75.0,7.0,0.0,0.0,0.0,6,TCUj44RBPI,Barbell Bench Press,XddAx48Z4H,2018-02-06,fake_id_412
grnzYt28LX,20.41168092460379,10.0,0.0,0.0,0.0,1,XEmiehR0HK,Barbell Bench Press,ToALnqsCLZ,2019-08-31,fake_id_409
Aqqpb838IY,20.41168092460379,8.0,0.0,0.0,0.0,1,tmrCPXXWDt,Barbell Bench Press,XoB8oYW1SX,2019-08-26,fake_id_419
gIC2gtbdTf,79.37875915123695,8.0,0.0,0.0,0.0,4,HHPoVOtPet,Barbell Bench Press,NxUdhxOW3b,2019-08-21,fake_id_419
Og3KxM6SsQ,43.091326396385774,4.0,0.0,0.0,0.0,2,GpijdnqJX6,Barbell Bench Press,YqXybxLyry,2018-12-17,fake_id_425
cGCyz59CrS,22.67964547178199,10.0,0.0,0.0,0.0,3,K6JwMum0EI,Dumbbell Shoulder Press,i0ZfzrdA9a,2018-11-21,fake_id_417
VnrRyx8K85,6.8038936415345965,8.0,0.0,0.0,0.0,3,XQEKgc4z6o,Dumbbell Shoulder Press,QSiRNYdBE2,2018-06-22,fake_id_418
pyj13Lq2vu,0.0,25.0,0.0,0.0,0.0,1,Wmd2mse85l,Bicycle Crunch,HoC7kKsaOl,2018-09-30,fake_id_412
Hjs6YJ7u4q,0.0,20.0,0.0,0.0,0.0,3,aQGrSawOs4,Bicycle Crunch,K6xM3KMcHC,2018-03-28,fake_id_417
Iu2kjd17sc,0.0,18.0,0.0,0.0,0.0,2,4hWkAFt2sO,Bicycle Crunch,uCiJuMA5CF,2018-05-25,fake_id_409
MlYDcrvzfC,20.41168092460379,10.0,0.0,0.0,0.0,1,YSwP9qCr29,Barbell Curl,ixPet2gsXJ,2019-07-22,fake_id_419
Dce1Aq0AeH,55.0,3.0,0.0,0.0,0.0,3,SOEv0DDs0g,Barbell Shoulder Press,0Ab5srwzjE,2018-06-07,fake_id_412
LQBlbSrxPy,40.0,5.0,0.0,0.0,0.0,3,J41LB7kDEe,Barbell Shoulder Press,VNHQ0oTXMi,2018-05-31,fake_id_412
I2SEbOYKBU,52.16318458509857,3.0,0.0,0.0,0.0,5,MHuPxf6NLS,Barbell Shoulder Press,FRYjnzr0Uo,2018-02-22,fake_id_417
bDUIhIX3or,60.0,3.0,0.0,0.0,0.0,7,3fVVTgJ545,Barbell Shoulder Press,AoELRMWdHn,2018-07-13,fake_id_412
dUTQoZqJNC,40.0,3.0,0.0,0.0,0.0,5,9j6JDTyYan,Barbell Shoulder Press,w6X1PoQDP5,2018-01-18,fake_id_412
PzXtuOzDbi,0.0,0.0,0.0,55.0,0.0,3,MDdrQFIeef,Plank,YNzSTNFtBH,2019-07-19,fake_id_409
MtCxci70oH,43.091326396385774,20.0,0.0,0.0,0.0,2,Z7rWjyChjt,Bent Over Barbell Row,Buzh4EYxRB,2019-09-04,fake_id_419
2uplJQNUnr,55.0,8.0,0.0,0.0,0.0,2,AXxdGmN0fB,Bent Over Barbell Row,R8piH1XifQ,2018-09-07,fake_id_412
rpJFyx9MB3,61.23504277381137,4.0,0.0,0.0,0.0,6,TuTEMgS1hM,Bent Over Barbell Row,dMLKcFI9rS,2018-02-10,fake_id_417
qPmAsSqHFi,13.607787283069193,8.0,0.0,0.0,0.0,1,MXPccVHNJ6,Hammer Curls,9n8S9DeVpI,2018-07-02,fake_id_424
Y2HfkADMit,20.0,8.0,,,,2,s9juvmCIzq,Hammer Curls,lAWHpvuweW,2017-04-17,fake_id_411
uCi8TvApUV,15.87575183024739,8.0,0.0,0.0,0.0,1,2CjmP8FkPK,Hammer Curls,8a0j3RAAg6,2019-07-01,fake_id_419
38SloV0BVb,0.0,12.0,0.0,0.0,0.0,3,I42w5l3gSZ,Pull Up,nJFn9a1BA6,2019-08-04,fake_id_419
FDrkjIcY5j,0.0,8.0,0.0,0.0,0.0,3,aFawEHoq8W,Pull Up,yJ2AE7Ildr,2018-07-22,fake_id_412
wdkiEEY0af,0.0,8.0,0.0,0.0,0.0,3,wKbhemkHBa,Pull Up,1PsSit3lIP,2018-06-09,fake_id_412
mT76WOu1w4,0.0,5.0,,,,3,TAID6YtOpU,Pull Up,LEHnOaUDiO,2017-01-10,fake_id_409
HXci02GkSo,43.091326396385774,10.0,0.0,0.0,0.0,1,dIxCaluAEh,Barbell Incline Bench Press,VoKbVcpsff,2018-04-04,fake_id_417
0xN6XewlUQ,0.0,10.0,0.0,0.0,0.0,1,IwrKgFtYzw,Wide Grip Pull Up,ZZWLBOnPiF,2019-07-15,fake_id_414
1EfitOpBMA,95.0,8.0,,,,1,DSqG4OXiBP,Olympic Squat,z23gX4HshD,2017-01-27,fake_id_410
IhJHSBNxPU,54.43114913227677,2.0,0.0,0.0,0.0,6,VZms7omN0f,Smith Machine Squat,12JKzPK387,2019-01-18,fake_id_425
gSmjBspmFT,0.0,15.0,0.0,0.0,0.0,2,oEVbMPd1zf,Bosu Ball Mountain Climber,6QHny2A13i,2018-02-13,fake_id_415
qDUlH8k7ch,5.0,15.0,0.0,0.0,0.0,1,sYSfHPuTLn,Medicine Ball Slam,jsIcQDOook,2018-03-29,fake_id_415
4uURHfzchK,85.0,6.0,,,,2,56814cjicR,V-Bar Pulldown,unP0y78JeT,2017-05-19,fake_id_409
EROatHG0Db,0.0,0.0,2269.1750399999996,900.0,0.0,1,VpGyVFvLPK,Running - Treadmill,573XdJGx85,2018-06-13,fake_id_421
iEKBVzyOxv,0.0,8.0,0.0,0.0,0.0,1,3inTo4OzZi,Foam Roll Upper Back,BU0iC4JgKc,2019-05-21,fake_id_409
7TfVaTaFNu,72.57486550970236,15.0,0.0,0.0,0.0,2,nDPSukBOZC,Smith Machine Bench Press,DY9AHgigLD,2018-07-31,fake_id_421
xHRfyMYffu,0.0,0.0,925.5335876032477,646.9610040187837,0.0,1,wQ7GwJHfX6,Hiking,EBSyr3thJW,2019-05-02,fake_id_426
xOiPEPL1eV,0.0,0.0,2381.82912,960.0,0.0,1,6ro9PufVX5,Running - Treadmill,8EkGXFhicO,2018-07-06,fake_id_421
7eS48M6w5c,0.0,5.0,0.0,0.0,0.0,2,C7KQnoZDrc,Chin Up,rXAYo3qprh,2019-05-26,fake_id_419
J8GoezCxvp,18.14371637742559,6.0,0.0,0.0,0.0,4,rO9fUktezy,Push Press,4J67ejYBaA,2018-06-29,fake_id_409
aErG6URN5H,0.0,5.0,,,,2,qm1rxLl88g,Chin Up,lAWHpvuweW,2017-04-17,fake_id_411
uaGPAN7a90,16.0,8.0,0.0,0.0,0.0,1,n5f28zCLmL,Dumbbell Squat,xV0cyqxhuz,2018-05-25,fake_id_412
kxPCl12ywk,6.8038936415345965,5.0,0.0,0.0,0.0,3,GlEkknQkqR,Single Leg Romanian Deadlift,IyBi2qbdB3,2018-07-07,fake_id_418
vcCUKh7o3N,20.41168092460379,15.0,0.0,0.0,0.0,2,1XZjP0xy0C,Barbell Bicep Drag Curl,YchuJ6g8FN,2019-06-30,fake_id_419
5MYY0XvhnG,24.94761001896019,5.0,0.0,0.0,0.0,4,DeF1mP5iAl,Dumbbell Decline Bench Press,FDN1qEVsyL,2019-01-20,fake_id_413
rsNJXxpZET,18.14371637742559,7.0,0.0,0.0,0.0,5,QZp0cZLAy5,Seated Barbell Shoulder Press,KtSzy1qQ9D,2019-08-22,fake_id_409
SYuj3CiF4o,77.11079460405875,10.0,0.0,0.0,0.0,1,YFpOp7FfpI,Machine Leg Press,fnd1gYU4kW,2018-07-16,fake_id_420
QEy2gTGY7O,43.091326396385774,12.0,0.0,0.0,0.0,2,fr2ii9fevK,Power Clean,Jra80WOclU,2018-06-07,fake_id_423
GeNKahrcPZ,40.0,5.0,0.0,0.0,0.0,2,Pgb2ZTEtmt,Clean,29MlAF4PZk,2018-06-28,fake_id_412
9xATS0uSzf,86.18265279277155,5.0,0.0,0.0,0.0,1,afgDS24SOT,Machine Leg Press,pi555eOpxZ,2018-10-16,fake_id_417
y4I8psy7Qq,70.0,8.0,,,,2,6BooiA8959,Cable Russian Twists,Jt7iPQ7vG1,2016-12-29,fake_id_410
AzoGTuwdU7,29.483539113316585,12.0,0.0,0.0,0.0,4,1A33JMTixP,Hang Power Snatch,GpPA11Hilm,2019-06-20,fake_id_419
qFCUtMhDpr,8.0,10.0,,,,2,oOKfNOeEo6,Reverse Barbell Curl,qEvDiUuD59,2017-04-24,fake_id_411
SZN1psEWSJ,49.89522003792038,6.0,0.0,0.0,0.0,3,paLSBpGrWx,Single Leg Leg Extension,GZUctFzB7U,2019-07-29,fake_id_414
5fmZBVTHiA,0.0,12.0,0.0,0.0,0.0,1,BeOoYMMUJ3,Lunge Jump,0NoI9WVD9c,2018-06-01,fake_id_412
2BmO3dYfZv,45.0,10.0,,,,1,kC6ICsGItn,Barbell Step Up,tZUAzoQ5uI,2016-12-11,fake_id_409
CJ7XVAXqrd,0.0,15.0,0.0,0.0,0.0,4,2Qr7pXgrAo,Sit Up,lZ1u9ENThy,2018-01-30,fake_id_417
AX206QmR1o,11.339822735890994,10.0,0.0,0.0,0.0,4,y9mFDKgV25,Cable Tricep Pushdown,TTvOMu6Ndp,2019-09-05,fake_id_409
XkYcwrsICf,20.0,10.0,,,,3,p4dfhE6W7U,Dumbbell Lateral Raise,LAfd8rWNuk,2016-10-19,fake_id_410
7NTfN5MwX4,165.0,11.0,,,,3,QhEueq6iFT,Hanging Leg Raise,EmeR7jHHEk,2017-01-18,fake_id_410
UVSGEoBAEc,0.0,4.0,0.0,0.0,0.0,2,4aF3vjb1CR,Wide Grip Pull Up,IL7eupTjnF,2018-07-06,fake_id_423
OLDbJIuP3i,22.67964547178199,5.0,0.0,0.0,0.0,1,zL1HdnxeTm,Freemotion Shoulder Press,r79gS3Yuad,2019-01-04,fake_id_425
AG665LnJqj,31.75150366049478,12.0,0.0,0.0,0.0,2,1DhDA1f4i5,Shotgun Row,68bLtQbrSq,2018-07-09,fake_id_421
9rblPEO9AK,9.071858188712797,10.0,0.0,0.0,0.0,2,0bUxsMfGws,Standing Cable Core Twist,J9KIcwRMeV,2019-01-18,fake_id_413
gcu9XuZOHk,45.35929094356398,5.0,0.0,0.0,0.0,4,NXxRPBJNPb,Reverse Grip Pull Down,gRlPy7aUpB,2019-05-08,fake_id_426
oWJhjm8RrL,70.30690096252415,3.0,0.0,0.0,0.0,3,YhcdPBEm61,Snatch-Grip Deadlift,maNk4GckAd,2018-09-05,fake_id_422
wT6eAjendR,12.0,10.0,0.0,0.0,0.0,4,ZJHWqBaEae,Dumbbell Squat,ayGFGMIcgG,2018-04-05,fake_id_415
FNqVJxjOAG,0.0,10.0,0.0,0.0,0.0,1,n9UCLGohjC,TRX Chest Press,gpuMZxv6Rs,2018-09-04,fake_id_420
9LJt3cbEvy,9.071858188712797,15.0,0.0,0.0,0.0,1,CJU9KS0rvY,Cable Tricep Pushdown,v2MPB5mgE3,2019-07-08,fake_id_409
udFIdcS5uV,63.50300732098956,15.0,0.0,0.0,0.0,3,455VUiPR5b,V-Bar Pulldown,ByFwHePEsC,2018-07-25,fake_id_421
8ILKLwND2u,34.0,10.0,0.0,0.0,0.0,4,hQDb61y8Di,Kettlebell Swing,yIqWTa5oty,2018-09-26,fake_id_412
esxpfUkyV0,19.0,8.0,0.0,0.0,0.0,2,1q48BUtGev,Assisted Pull Up,nijnx7a90v,2018-03-22,fake_id_415
UI9SYzvGF8,0.0,20.0,0.0,0.0,0.0,3,2Hh0r5aV8z,Leg Pull-In,xEiYx5HIFw,2019-05-23,fake_id_419
WdjCrXvn9i,0.0,0.0,0.0,30.5,0.0,4,yWxaFIxOEm,Wall Sit,uvNVuyTNQu,2019-02-22,fake_id_409
LdSxsaCCy3,18.14371637742559,10.0,0.0,0.0,0.0,1,kpCEvVoyf7,Dumbbell Squat,mTAHHWvcXF,2018-12-04,fake_id_417
n3n22DqXrE,54.43114913227677,8.0,0.0,0.0,0.0,2,L2iJERwEes,Seated Cable Row,y7gtYjYctJ,2018-08-30,fake_id_417
piQkxYXaMf,18.14371637742559,12.0,0.0,0.0,0.0,1,k6D8SFjWHK,Dumbbell Decline Bench Press,GX2HJyEZrq,2019-06-24,fake_id_414
d73cCANIgW,75.0,7.0,0.0,0.0,0.0,5,M9KsMBTYGN,Floor Press,5HABds1EgN,2018-08-09,fake_id_412
Q5okNNCiCp,0.0,0.0,0.0,15.0,0.0,1,2WrP6sPC84,Chest Doorway Stretch,dBrNDHrWBB,2019-05-17,fake_id_409
bBgVIFGT8J,49.89522003792038,10.0,0.0,0.0,0.0,1,NRfu6EHolM,Single Leg Leg Extension,yXvuizLOd7,2019-09-05,fake_id_414
2UI5ScwYx9,18.14371637742559,8.0,0.0,0.0,0.0,2,2ChRPPTyUH,Barbell Lunge,R4NFcQVf4q,2018-05-26,fake_id_409
lUGyP2cddR,0.0,12.0,0.0,0.0,0.0,2,t0j7grbGP1,Dip,Yn160CztEo,2019-07-31,fake_id_414
niheNA27c5,4.535929094356399,12.0,0.0,0.0,0.0,2,W1B5cL56ZM,Cable Rear Delt Fly,12JKzPK387,2019-01-18,fake_id_425
KGrzTB4IjB,0.0,6.0,0.0,0.0,0.0,3,F6ZWX6ESa3,Neutral Grip Pull Up,cr6FdFJJ4i,2018-08-29,fake_id_422
9x9c6Aq7He,18.14371637742559,12.0,0.0,0.0,0.0,1,neWmWSIHmj,Dumbbell Pullover,lD1S38QIa3,2018-02-26,fake_id_417
3AJY4CvwQq,97.52247552866255,10.0,0.0,0.0,0.0,1,8lHcsRxeUH,Machine Tricep Dip,55vRhhOmBV,2019-08-27,fake_id_414
Z7ck48Vtn1,0.0,10.0,0.0,0.0,0.0,3,sWXi1GqGZf,Inverted Row,9EBrdoArQR,2018-06-28,fake_id_415
iA560AQ7t5,47.627255490742165,8.0,0.0,0.0,0.0,4,KDTSy3WTiO,Hack Squat,BEnSFGWzK5,2018-06-26,fake_id_409
WlYzHjXAmL,0.0,10.0,0.0,0.0,0.0,5,EKq5Zofzgr,Diamond Push Up,nJFn9a1BA6,2019-08-04,fake_id_419
8DWCF6Wtut,18.14371637742559,9.0,0.0,0.0,0.0,2,h1DckBdpBR,Assisted Pull Up,rqlB2EE7vB,2018-08-21,fake_id_420
rPeNJa6Qee,27.215574566138386,8.0,0.0,0.0,0.0,1,t6RsPmwFfX,Standing Leg Curl,uhbC7tBwxn,2019-07-03,fake_id_414
LpytsMjfnp,37.0,6.0,0.0,0.0,0.0,2,GC2RWjNUIt,Cable Tricep Extension,x5i4SCM9Da,2018-01-08,fake_id_412
IeraErGP1h,0.0,0.0,0.0,60.0,0.0,3,0mV7ZSbeqz,Battle Ropes,YNzSTNFtBH,2019-07-19,fake_id_409
ugmr1Br4MA,54.43114913227677,12.0,0.0,0.0,0.0,1,oSJOHQgyBQ,Seated Cable Row,cwTefrC4Xf,2018-11-05,fake_id_417
BoIPGZJSAO,35.15345048126208,6.0,0.0,0.0,0.0,4,R6Z84lumDT,Cable Tricep Pushdown,1pietaao6B,2018-04-24,fake_id_417
cJeOyBtyGu,20.41168092460379,12.0,0.0,0.0,0.0,3,HZKdE4CXmA,Bent Over Row,cunxt4AfLE,2019-07-26,fake_id_409
VwtPVELO6q,25.0,10.0,,,,2,99LrohFCbk,Single Leg Romanian Deadlift,UVfntrVxza,2016-12-17,fake_id_409
YBV7UDReFk,9.071858188712797,10.0,0.0,0.0,0.0,3,6KCfavFTHO,Cable Tricep Extension,TT5nRi6lSl,2019-06-06,fake_id_416
fJeCZDkA0l,25.0,8.0,,,,3,A6KVgD5wZu,T-Bar Row,QQxrhdq5BF,2017-09-04,fake_id_427
C49tCHov24,0.0,10.0,0.0,0.0,0.0,3,wxqIVQhZvL,Glute Ham Raise,kbYXqpvxgF,2018-06-09,fake_id_409
JLvUitOSPL,92.98654643430616,12.0,0.0,0.0,0.0,2,x8LituvBrq,Standing Barbell Calf Raise,t6MMm0hEme,2018-04-26,fake_id_417
RjO9mghHjE,0.0,30.0,0.0,0.0,0.0,3,4ImIAQgtAT,Battle Ropes,LiRl9ruhbl,2018-07-01,fake_id_424
pRTZaJryZh,50.0,10.0,0.0,0.0,0.0,3,grDUtfiWtX,Power Clean,w9YHTI7vyj,2018-11-01,fake_id_412
Y97MLYgDCs,0.0,10.0,0.0,0.0,0.0,1,fpLLrfjfLG,Hanging Leg Raise,o50mqiR0tE,2017-12-22,fake_id_417
cAaNh8ftb2,10.0,15.0,0.0,0.0,0.0,1,eAWOITAyTo,Single Arm Preacher Curl,jsIcQDOook,2018-03-29,fake_id_415
cTyJevyGdO,38.555397302029384,5.0,0.0,0.0,0.0,2,goydGI5P2S,Sumo Deadlift High Pull,aORcqQvjpu,2019-07-21,fake_id_419
TcldeAoqwj,20.41168092460379,4.0,0.0,0.0,0.0,5,T5TB4cOxCW,Concentration Curl,E1Bb22DEQr,2019-06-06,fake_id_419
DNFGNZacK8,31.75150366049478,10.0,0.0,0.0,0.0,2,VZEI5KPPNq,Leg Curl,6bGDglqV8V,2018-12-30,fake_id_416
kXfw3ylHI3,63.50300732098956,6.0,0.0,0.0,0.0,3,sykoPgAYxT,Wide Grip Lat Pulldown,yclBrwEbVA,2018-06-19,fake_id_417
0660hK2ECi,0.0,15.0,,,,1,b0ICMF87WH,Tricep Dip,5N7dXWzqzS,2017-08-04,fake_id_409
M1ZaXqwClD,40.0,12.0,,,,3,agqlTI9oGE,Machine Shoulder Press,ZrFp99jtRO,2017-06-14,fake_id_409
OBC6pM2OVs,6.8038936415345965,12.0,0.0,0.0,0.0,1,eXNVxdeJ2E,Bent Over Row,Dw7Me8E2wB,2018-05-26,fake_id_418
0HFLqNmTxJ,13.607787283069193,5.0,0.0,0.0,0.0,1,fyKRdlz1Ov,Glute Kickback Machine,iKNYCKnkbr,2018-07-07,fake_id_418
AEsf26cYME,16.0,10.0,0.0,0.0,0.0,4,4wOhiFC4kt,Single Leg Romanian Deadlift,8l4XcgOHDZ,2018-06-22,fake_id_412
ZLX0veXEDj,27.215574566138386,10.0,0.0,0.0,0.0,1,VZEI5KPPNq,Leg Curl,6bGDglqV8V,2018-12-30,fake_id_416
VfYJILRCJ3,0.0,12.0,0.0,0.0,0.0,3,iZ6qYJChIN,Decline Reverse Crunch,jsIcQDOook,2018-03-29,fake_id_415
lE5BpoyTAk,18.14371637742559,7.0,0.0,0.0,0.0,4,wZg9ZfAdp0,Assisted Pull Up,MY5v51I51p,2019-05-13,fake_id_426
OAu7SgxVqM,0.0,0.0,836.85888,360.0,0.0,1,Xz2IIwRqyq,Elliptical,p3Qie0IQX5,2019-05-17,fake_id_426
9TwdigjsRA,0.0,8.0,0.0,0.0,0.0,1,EJwauvHiK9,Exercise Ball Push Up,Sqm7K7zdFF,2019-07-04,fake_id_419
